batch_id,selected_request_id,origin,destination,max_wait,Transportation_min,Joby_min,Transportation_Joby_time_saving,pending_count,final_drop_penalty,assigned_vehicle,pickup_time,pickup_time_hhmm,delivery_time,delivery_time_hhmm,final_status
B1099,R1099,10,3,8,83,17,66,1,1670800,6.0,368.0,11:48,391.0,12:11,Complete
B1100,,3,1,5,51,8,43,2,1460100,,,,,,Overdue
B1101,,3,9,5,122,17,105,2,2079100,,,,,,Overdue
B1102,,7,1,5,56,9,47,2,1498500,,,,,,Overdue
B1103,R1103,3,5,6,50,10,40,1,1420200,5.0,370.0,11:50,383.0,12:03,Complete
B1104,,3,9,5,122,17,105,2,2079100,,,,,,Overdue
B1105,,4,3,4,45,9,36,2,1390400,,,,,,Overdue
B1106,R1106,7,4,4,57,9,48,1,1498500,4.0,370.0,11:50,382.0,12:02,Complete
B1107,,8,3,5,57,12,45,2,1473100,,,,,,Overdue
B1108,,10,3,8,83,17,66,2,1680800,,,,,,Overdue
B1109,,3,1,5,51,8,43,1,1450100,,,,,,Overdue
B1110,R1110,4,7,5,57,9,48,0,1487500,3.0,371.0,11:51,383.0,12:03,Complete
B1111,,5,9,7,138,19,119,1,2204000,,,,,,Overdue
B1112,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1113,,9,4,6,125,17,108,1,2091400,,,,,,Overdue
B1114,,6,3,5,81,12,69,1,1708600,,,,,,Overdue
B1115,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1116,,9,4,6,125,18,107,1,2091400,,,,,,Overdue
B1117,,4,7,5,57,9,48,1,1497500,,,,,,Overdue
B1118,,5,1,6,27,9,18,1,1190900,,,,,,Overdue
B1119,,2,8,5,28,12,16,1,1180100,,,,,,Overdue
B1120,,5,8,5,83,16,67,1,1691600,,,,,,Overdue
B1121,,5,1,6,27,9,18,1,1190900,,,,,,Overdue
B1122,,6,7,6,77,15,62,1,1641300,,,,,,Overdue
B1123,,1,9,7,113,18,95,2,1974700,,,,,,Overdue
B1124,,2,1,5,54,9,45,1,1466000,,,,,,Overdue
B1125,,4,7,5,57,9,48,1,1497500,,,,,,Overdue
B1126,,6,7,6,77,14,63,1,1641300,,,,,,Overdue
B1127,,7,6,5,78,14,64,1,1652300,,,,,,Overdue
B1128,,2,5,6,59,11,48,1,1501100,,,,,,Overdue
B1129,,2,6,5,92,13,79,1,1808500,,,,,,Overdue
B1130,,2,9,6,107,16,91,1,1924400,,,,,,Overdue
B1131,,4,2,5,56,8,48,1,1500700,,,,,,Overdue
B1132,,4,9,6,124,17,107,2,2091400,,,,,,Overdue
B1133,,6,8,5,114,19,95,2,1980000,,,,,,Overdue
B1134,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1135,R1135,9,5,5,139,19,120,0,2206000,0.0,377.0,11:57,399.0,12:19,Complete
B1136,,4,2,5,56,8,48,1,1500700,,,,,,Overdue
B1137,,6,7,6,77,14,63,1,1641300,,,,,,Overdue
B1138,,4,9,6,124,17,107,2,2091400,,,,,,Overdue
B1139,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1140,R1140,2,6,5,92,13,79,1,1808500,1.0,380.0,12:00,396.0,12:16,Complete
B1141,,2,1,5,54,9,45,1,1466000,,,,,,Overdue
B1142,,9,4,5,125,17,108,2,2102400,,,,,,Overdue
B1143,,2,5,6,59,10,49,1,1501100,,,,,,Overdue
B1144,,4,10,5,68,14,54,2,1563900,,,,,,Overdue
B1145,,2,5,6,59,11,48,2,1511100,,,,,,Overdue
B1146,,3,9,5,122,17,105,2,2079100,,,,,,Overdue
B1147,R1147,5,2,5,61,11,50,1,1522100,5.0,386.0,12:06,399.0,12:19,Complete
B1148,,2,5,6,59,10,49,2,1511100,,,,,,Overdue
B1149,,3,9,5,122,17,105,2,2079100,,,,,,Overdue
B1150,,4,10,5,68,14,54,2,1563900,,,,,,Overdue
B1151,,7,6,5,78,14,64,2,1662300,,,,,,Overdue
B1152,,1,10,5,61,15,46,2,1482400,,,,,,Overdue
B1153,,4,10,5,68,14,54,2,1563900,,,,,,Overdue
B1154,,5,2,5,61,10,51,2,1532100,,,,,,Overdue
B1155,,2,5,6,59,11,48,2,1511100,,,,,,Overdue
B1156,,2,6,5,92,13,79,2,1818500,,,,,,Overdue
B1157,,5,9,5,138,19,119,2,2216000,,,,,,Overdue
B1158,,10,3,7,83,17,66,2,1681800,,,,,,Overdue
B1159,,1,3,5,49,8,41,2,1440100,,,,,,Overdue
B1160,,3,9,5,122,17,105,2,2079100,,,,,,Overdue
B1161,,9,3,5,121,17,104,2,2069100,,,,,,Overdue
B1162,,2,5,6,59,11,48,2,1511100,,,,,,Overdue
B1163,,7,1,5,56,9,47,2,1498500,,,,,,Overdue
B1164,R1164,7,4,4,57,9,48,1,1498500,3.0,389.0,12:09,401.0,12:21,Complete
B1165,,9,3,5,121,17,104,2,2069100,,,,,,Overdue
B1166,,4,10,5,68,14,54,2,1563900,,,,,,Overdue
B1167,,7,4,4,57,9,48,2,1508500,,,,,,Overdue
B1168,,3,6,4,83,12,71,1,1729600,,,,,,Overdue
B1169,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1170,,9,5,5,139,19,120,1,2216000,,,,,,Overdue
B1171,,5,2,5,61,10,51,1,1522100,,,,,,Overdue
B1172,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1173,,4,3,4,45,9,36,1,1380400,,,,,,Overdue
B1174,,5,2,5,61,11,50,1,1522100,,,,,,Overdue
B1175,,6,7,5,77,15,62,1,1642300,,,,,,Overdue
B1176,,9,4,5,125,17,108,1,2092400,,,,,,Overdue
B1177,,2,5,6,59,10,49,1,1501100,,,,,,Overdue
B1178,R1178,4,2,4,56,8,48,0,1491700,4.0,394.0,12:14,405.0,12:25,Complete
B1179,,4,8,5,78,14,64,1,1662200,,,,,,Overdue
B1180,,5,10,4,38,12,26,1,1278300,,,,,,Overdue
B1181,,4,10,5,68,14,54,1,1553900,,,,,,Overdue
B1182,,7,6,5,78,15,63,1,1652300,,,,,,Overdue
B1183,,4,9,5,124,18,106,1,2082400,,,,,,Overdue
B1184,,4,2,4,56,8,48,1,1501700,,,,,,Overdue
B1185,,4,9,5,124,17,107,1,2082400,,,,,,Overdue
B1186,,1,10,5,61,16,45,1,1472400,,,,,,Overdue
B1187,R1187,3,9,5,122,17,105,1,2069100,6.0,400.0,12:20,420.0,12:40,Complete
B1188,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1189,,1,10,5,61,15,46,1,1472400,,,,,,Overdue
B1190,R1190,3,6,4,83,12,71,0,1719600,7.0,399.0,12:19,414.0,12:34,Complete
B1191,R1191,6,3,4,81,12,69,0,1699600,1.0,399.0,12:19,414.0,12:34,Complete
B1192,,7,1,5,56,9,47,1,1488500,,,,,,Overdue
B1193,,7,6,5,78,15,63,1,1652300,,,,,,Overdue
B1194,R1194,5,2,5,61,10,51,1,1522100,0.0,402.0,12:22,415.0,12:35,Complete
B1195,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1196,,3,9,5,122,17,105,2,2079100,,,,,,Overdue
B1197,,4,10,5,68,14,54,2,1563900,,,,,,Overdue
B1198,,5,2,5,61,11,50,1,1522100,,,,,,Overdue
B1199,,2,5,6,59,10,49,1,1501100,,,,,,Overdue
B1200,,3,6,4,83,12,71,1,1729600,,,,,,Overdue
B1201,,3,9,5,122,17,105,2,2079100,,,,,,Overdue
B1202,R1202,10,3,7,83,17,66,1,1671800,2.0,402.0,12:22,425.0,12:45,Complete
B1203,,7,1,5,56,9,47,1,1488500,,,,,,Overdue
B1204,,3,6,4,83,12,71,2,1739600,,,,,,Overdue
B1205,,3,9,5,122,17,105,2,2079100,,,,,,Overdue
B1206,,9,3,5,121,17,104,2,2069100,,,,,,Overdue
B1207,R1207,10,3,7,83,17,66,1,1671800,2.0,405.0,12:25,428.0,12:48,Complete
B1208,,5,2,5,61,11,50,2,1532100,,,,,,Overdue
B1209,,9,1,7,114,18,96,2,1984700,,,,,,Overdue
B1210,R1210,2,5,6,59,11,48,1,1501100,4.0,408.0,12:28,424.0,12:44,Complete
B1211,,2,5,6,59,10,49,2,1511100,,,,,,Overdue
B1212,R1212,4,9,5,124,18,106,1,2082400,3.0,408.0,12:28,428.0,12:48,Complete
B1213,,10,3,7,83,17,66,2,1681800,,,,,,Overdue
B1214,,3,5,6,50,10,40,2,1430200,,,,,,Overdue
B1215,,3,9,5,122,17,105,2,2079100,,,,,,Overdue
B1216,,4,8,5,78,13,65,2,1672200,,,,,,Overdue
B1217,,4,10,5,68,14,54,2,1563900,,,,,,Overdue
B1218,R1218,7,4,4,57,9,48,1,1498500,5.0,410.0,12:30,422.0,12:42,Complete
B1219,,9,4,5,125,17,108,2,2102400,,,,,,Overdue
B1220,,6,7,5,77,14,63,2,1652300,,,,,,Overdue
B1221,R1221,2,5,6,59,11,48,0,1491100,4.0,411.0,12:31,427.0,12:47,Complete
B1222,,3,6,4,83,12,71,1,1729600,,,,,,Overdue
B1223,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1224,,8,6,5,110,19,91,1,1930000,,,,,,Overdue
B1225,,7,1,5,56,9,47,1,1488500,,,,,,Overdue
B1226,,8,6,5,110,19,91,1,1930000,,,,,,Overdue
B1227,,10,3,7,83,17,66,1,1671800,,,,,,Overdue
B1228,,1,9,6,113,18,95,1,1965700,,,,,,Overdue
B1229,,3,9,5,122,17,105,1,2069100,,,,,,Overdue
B1230,,9,4,5,125,17,108,1,2092400,,,,,,Overdue
B1231,,4,10,5,68,14,54,1,1553900,,,,,,Overdue
B1232,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1233,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1234,,1,10,5,61,16,45,1,1472400,,,,,,Overdue
B1235,,2,6,5,92,13,79,1,1808500,,,,,,Overdue
B1236,,9,3,5,121,17,104,2,2069100,,,,,,Overdue
B1237,,10,3,7,83,17,66,2,1681800,,,,,,Overdue
B1238,R1238,2,5,6,59,11,48,1,1501100,0.0,420.0,12:40,433.0,12:53,Complete
B1239,,4,9,5,124,17,107,2,2092400,,,,,,Overdue
B1240,,1,10,5,61,16,45,2,1482400,,,,,,Overdue
B1241,,3,9,5,122,17,105,2,2079100,,,,,,Overdue
B1242,,9,10,7,177,21,156,2,2584300,,,,,,Overdue
B1243,R1243,3,9,5,122,17,105,1,2069100,1.0,422.0,12:42,442.0,13:02,Complete
B1244,,4,7,4,57,9,48,1,1498500,,,,,,Overdue
B1245,,9,1,7,114,18,96,2,1984700,,,,,,Overdue
B1246,,2,9,5,107,16,91,2,1935400,,,,,,Overdue
B1247,R1247,4,7,4,57,9,48,1,1498500,5.0,425.0,12:45,437.0,12:57,Complete
B1248,,2,5,6,59,10,49,2,1511100,,,,,,Overdue
B1249,,3,1,5,51,8,43,1,1450100,,,,,,Overdue
B1250,,6,7,5,77,14,63,2,1652300,,,,,,Overdue
B1251,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1252,,4,10,5,68,14,54,2,1563900,,,,,,Overdue
B1253,R1253,6,7,5,77,15,62,1,1642300,7.0,429.0,12:49,446.0,13:06,Complete
B1254,R1254,9,4,5,125,17,108,1,2092400,3.0,431.0,12:51,451.0,13:11,Complete
B1255,,9,10,7,177,21,156,2,2584300,,,,,,Overdue
B1256,,7,1,5,56,9,47,1,1488500,,,,,,Overdue
B1257,R1257,9,4,5,125,17,108,0,2082400,6.0,431.0,12:51,451.0,13:11,Complete
B1258,,1,10,5,61,16,45,1,1472400,,,,,,Overdue
B1259,,4,9,5,124,18,106,1,2082400,,,,,,Overdue
B1260,,3,5,6,50,10,40,1,1420200,,,,,,Overdue
B1261,,6,7,5,77,15,62,1,1642300,,,,,,Overdue
B1262,,8,4,5,76,13,63,1,1642200,,,,,,Overdue
B1263,,4,9,5,124,18,106,1,2082400,,,,,,Overdue
B1264,,10,3,7,83,17,66,1,1671800,,,,,,Overdue
B1265,,1,7,5,55,9,46,1,1478500,,,,,,Overdue
B1266,,2,5,6,59,11,48,1,1501100,,,,,,Overdue
B1267,R1267,3,10,9,83,17,66,0,1659800,2.0,435.0,12:55,455.0,13:15,Complete
B1268,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1269,,10,3,7,83,17,66,1,1671800,,,,,,Overdue
B1270,,1,3,5,49,8,41,1,1430100,,,,,,Overdue
B1271,R1271,7,10,7,108,18,90,1,1914100,5.0,440.0,13:00,461.0,13:21,Complete
B1272,,1,10,5,61,15,46,1,1472400,,,,,,Overdue
B1273,,9,4,5,125,17,108,1,2092400,,,,,,Overdue
B1274,,9,10,7,177,21,156,2,2584300,,,,,,Overdue
B1275,,10,3,7,83,17,66,2,1681800,,,,,,Overdue
B1276,,10,4,5,66,14,52,1,1533900,,,,,,Overdue
B1277,R1277,5,9,5,138,19,119,0,2196000,4.0,439.0,12:59,461.0,13:21,Complete
B1278,,7,1,5,56,9,47,1,1488500,,,,,,Overdue
B1279,,8,3,5,57,12,45,1,1463100,,,,,,Overdue
B1280,,10,3,7,83,17,66,2,1681800,,,,,,Overdue
B1281,,1,10,5,61,16,45,2,1482400,,,,,,Overdue
B1282,,4,2,4,56,8,48,1,1501700,,,,,,Overdue
B1283,,4,7,4,57,9,48,1,1498500,,,,,,Overdue
B1284,,10,6,6,83,12,71,1,1720700,,,,,,Overdue
B1285,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1286,,9,4,6,125,17,108,2,2101400,,,,,,Overdue
B1287,,4,10,4,68,14,54,2,1564900,,,,,,Overdue
B1288,,1,2,5,54,9,45,1,1466000,,,,,,Overdue
B1289,,4,9,5,124,17,107,2,2092400,,,,,,Overdue
B1290,,7,5,5,63,12,51,2,1540500,,,,,,Overdue
B1291,,4,2,4,56,8,48,1,1501700,,,,,,Overdue
B1292,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1293,R1293,9,2,5,109,16,93,1,1945400,1.0,445.0,13:05,464.0,13:24,Complete
B1294,,6,7,5,77,15,62,2,1652300,,,,,,Overdue
B1295,,6,7,5,77,14,63,2,1652300,,,,,,Overdue
B1296,R1296,7,4,4,57,9,48,1,1498500,7.0,449.0,13:09,461.0,13:21,Complete
B1297,,4,2,4,56,8,48,2,1511700,,,,,,Overdue
B1298,,5,2,5,61,10,51,2,1532100,,,,,,Overdue
B1299,,10,3,8,83,17,66,2,1680800,,,,,,Overdue
B1300,,4,2,4,56,8,48,1,1501700,,,,,,Overdue
B1301,,4,7,4,57,9,48,1,1498500,,,,,,Overdue
B1302,,6,7,5,77,15,62,1,1642300,,,,,,Overdue
B1303,,7,5,5,63,12,51,1,1530500,,,,,,Overdue
B1304,,10,9,5,171,21,150,1,2516300,,,,,,Overdue
B1305,R1305,4,7,4,57,9,48,0,1488500,6.0,454.0,13:14,466.0,13:26,Complete
B1306,,5,7,5,63,12,51,1,1530500,,,,,,Overdue
B1307,,6,7,5,77,15,62,1,1642300,,,,,,Overdue
B1308,,4,2,4,56,8,48,1,1501700,,,,,,Overdue
B1309,,6,7,5,77,14,63,1,1642300,,,,,,Overdue
B1310,,10,6,6,83,12,71,1,1720700,,,,,,Overdue
B1311,,1,10,5,61,15,46,1,1472400,,,,,,Overdue
B1312,,4,2,4,56,8,48,1,1501700,,,,,,Overdue
B1313,,4,9,5,124,18,106,1,2082400,,,,,,Overdue
B1314,R1314,10,3,8,83,17,66,0,1660800,2.0,458.0,13:18,481.0,13:41,Complete
B1315,,4,2,4,56,8,48,1,1501700,,,,,,Overdue
B1316,,9,4,6,125,17,108,2,2101400,,,,,,Overdue
B1317,,10,4,5,66,14,52,1,1533900,,,,,,Overdue
B1318,,1,10,5,61,16,45,1,1472400,,,,,,Overdue
B1319,,6,7,5,77,14,63,1,1642300,,,,,,Overdue
B1320,,9,4,6,125,18,107,2,2101400,,,,,,Overdue
B1321,,10,3,8,83,17,66,2,1680800,,,,,,Overdue
B1322,,2,1,5,54,9,45,1,1466000,,,,,,Overdue
B1323,,2,9,5,107,16,91,2,1935400,,,,,,Overdue
B1324,,8,4,5,76,13,63,1,1642200,,,,,,Overdue
B1325,R1325,9,4,6,125,17,108,1,2091400,4.0,464.0,13:24,484.0,13:44,Complete
B1326,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1327,,10,3,8,83,17,66,2,1680800,,,,,,Overdue
B1328,,10,4,5,66,14,52,2,1543900,,,,,,Overdue
B1329,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1330,,10,9,5,171,21,150,2,2526300,,,,,,Overdue
B1331,,3,6,4,83,12,71,2,1739600,,,,,,Overdue
B1332,R1332,4,2,4,56,8,48,1,1501700,3.0,464.0,13:24,475.0,13:35,Complete
B1333,,6,3,4,81,12,69,2,1719600,,,,,,Overdue
B1334,,6,7,5,77,14,63,2,1652300,,,,,,Overdue
B1335,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1336,,10,4,5,66,14,52,2,1543900,,,,,,Overdue
B1337,R1337,2,6,5,92,13,79,1,1808500,1.0,467.0,13:27,483.0,13:43,Complete
B1338,,3,9,6,122,17,105,2,2078100,,,,,,Overdue
B1339,,8,4,5,76,13,63,2,1652200,,,,,,Overdue
B1340,,9,1,7,114,18,96,2,1984700,,,,,,Overdue
B1341,,6,7,5,77,14,63,2,1652300,,,,,,Overdue
B1342,R1342,4,7,4,57,9,48,1,1498500,7.0,467.0,13:27,479.0,13:39,Complete
B1343,,7,5,5,63,12,51,2,1540500,,,,,,Overdue
B1344,R1344,10,3,8,83,17,66,1,1670800,5.0,467.0,13:27,490.0,13:50,Complete
B1345,,1,9,7,113,18,95,2,1974700,,,,,,Overdue
B1346,,8,4,5,76,14,62,2,1652200,,,,,,Overdue
B1347,R1347,10,3,8,83,17,66,1,1670800,5.0,470.0,13:30,493.0,13:53,Complete
B1348,R1348,7,1,5,56,9,47,1,1488500,6.0,469.0,13:29,481.0,13:41,Complete
B1349,,7,9,4,93,14,79,2,1821700,,,,,,Overdue
B1350,,9,1,7,114,18,96,1,1974700,,,,,,Overdue
B1351,,4,2,4,56,8,48,1,1501700,,,,,,Overdue
B1352,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1353,,1,9,7,113,18,95,1,1964700,,,,,,Overdue
B1354,,6,7,5,77,15,62,1,1642300,,,,,,Overdue
B1355,R1355,4,7,4,57,9,48,0,1488500,0.0,474.0,13:34,486.0,13:46,Complete
B1356,,4,9,5,124,18,106,1,2082400,,,,,,Overdue
B1357,,2,6,5,92,13,79,1,1808500,,,,,,Overdue
B1358,,8,4,5,76,13,63,1,1642200,,,,,,Overdue
B1359,,9,4,6,125,17,108,1,2091400,,,,,,Overdue
B1360,,10,3,8,83,17,66,2,1680800,,,,,,Overdue
B1361,,7,4,4,57,9,48,1,1498500,,,,,,Overdue
B1362,R1362,2,9,5,107,16,91,0,1915400,3.0,478.0,13:38,497.0,13:57,Complete
B1363,,4,2,4,56,8,48,1,1501700,,,,,,Overdue
B1364,,4,7,4,57,9,48,1,1498500,,,,,,Overdue
B1365,,8,3,5,57,12,45,1,1463100,,,,,,Overdue
B1366,,3,10,6,83,17,66,2,1682800,,,,,,Overdue
B1367,,4,2,4,56,8,48,1,1501700,,,,,,Overdue
B1368,,4,7,4,57,9,48,1,1498500,,,,,,Overdue
B1369,,3,5,6,50,10,40,1,1420200,,,,,,Overdue
B1370,,4,10,4,68,14,54,1,1554900,,,,,,Overdue
B1371,,5,9,5,138,19,119,2,2216000,,,,,,Overdue
B1372,,10,3,8,83,17,66,2,1680800,,,,,,Overdue
B1373,,4,7,4,57,9,48,1,1498500,,,,,,Overdue
B1374,,10,2,6,94,18,76,2,1785900,,,,,,Overdue
B1375,,10,3,8,83,17,66,2,1680800,,,,,,Overdue
B1376,,4,2,4,56,8,48,1,1501700,,,,,,Overdue
B1377,,6,7,5,77,14,63,2,1652300,,,,,,Overdue
B1378,,10,9,5,171,21,150,2,2526300,,,,,,Overdue
B1379,,6,8,4,114,19,95,2,1981000,,,,,,Overdue
B1380,R1380,7,4,4,57,9,48,1,1498500,7.0,485.0,13:45,497.0,13:57,Complete
B1381,,6,8,4,114,19,95,2,1981000,,,,,,Overdue
B1382,,10,3,8,83,17,66,2,1680800,,,,,,Overdue
B1383,R1383,1,2,5,54,9,45,1,1466000,6.0,488.0,13:48,500.0,14:00,Complete
B1384,R1384,7,4,4,57,9,48,1,1498500,0.0,489.0,13:49,501.0,14:01,Complete
B1385,,9,3,4,121,17,104,2,2070100,,,,,,Overdue
B1386,,7,4,4,57,9,48,2,1508500,,,,,,Overdue
B1387,,9,1,7,114,18,96,2,1984700,,,,,,Overdue
B1388,,10,3,8,83,17,66,2,1680800,,,,,,Overdue
B1389,,9,3,4,121,17,104,1,2060100,,,,,,Overdue
B1390,,3,5,6,50,10,40,1,1420200,,,,,,Overdue
B1391,,7,5,5,63,12,51,1,1530500,,,,,,Overdue
B1392,R1392,4,2,4,56,8,48,0,1491700,4.0,494.0,13:54,505.0,14:05,Complete
B1393,,5,9,5,138,19,119,1,2206000,,,,,,Overdue
B1394,,7,1,5,56,9,47,1,1488500,,,,,,Overdue
B1395,,7,10,5,108,18,90,1,1916100,,,,,,Overdue
B1396,,4,2,4,56,8,48,1,1501700,,,,,,Overdue
B1397,,2,6,5,92,13,79,1,1808500,,,,,,Overdue
B1398,,7,5,5,63,12,51,1,1530500,,,,,,Overdue
B1399,,8,3,5,57,12,45,1,1463100,,,,,,Overdue
B1400,,1,10,5,61,15,46,1,1472400,,,,,,Overdue
B1401,R1401,3,6,5,83,12,71,1,1728600,2.0,500.0,14:00,515.0,14:15,Complete
B1402,,8,1,5,83,14,69,1,1708400,,,,,,Overdue
B1403,,9,1,8,114,18,96,2,1983700,,,,,,Overdue
B1404,,3,5,6,50,10,40,1,1420200,,,,,,Overdue
B1405,R1405,4,2,4,56,8,48,1,1501700,7.0,501.0,14:01,512.0,14:12,Complete
B1406,,4,7,4,57,9,48,1,1498500,,,,,,Overdue
B1407,R1407,9,4,6,125,17,108,1,2091400,3.0,501.0,14:01,521.0,14:21,Complete
B1408,,1,7,5,55,9,46,1,1478500,,,,,,Overdue
B1409,,2,4,5,54,8,46,1,1480700,,,,,,Overdue
B1410,R1410,6,7,5,77,14,63,1,1642300,1.0,502.0,14:02,519.0,14:19,Complete
B1411,,2,5,5,59,11,48,1,1502100,,,,,,Overdue
B1412,,2,9,5,107,16,91,2,1935400,,,,,,Overdue
B1413,,3,5,6,50,10,40,1,1420200,,,,,,Overdue
B1414,R1414,4,2,4,56,8,48,1,1501700,0.0,504.0,14:04,515.0,14:15,Complete
B1415,,4,7,4,57,9,48,1,1498500,,,,,,Overdue
B1416,,4,9,5,124,17,107,2,2092400,,,,,,Overdue
B1417,,8,5,5,81,15,66,2,1681600,,,,,,Overdue
B1418,,10,3,7,83,17,66,2,1681800,,,,,,Overdue
B1419,,3,5,6,50,10,40,2,1430200,,,,,,Overdue
B1420,,4,7,4,57,9,48,1,1498500,,,,,,Overdue
B1421,,5,9,5,138,19,119,2,2216000,,,,,,Overdue
B1422,,10,3,7,83,17,66,2,1681800,,,,,,Overdue
B1423,,4,7,4,57,9,48,1,1498500,,,,,,Overdue
B1424,,2,1,5,54,9,45,2,1476000,,,,,,Overdue
B1425,,2,6,5,92,13,79,2,1818500,,,,,,Overdue
B1426,,7,1,5,56,9,47,2,1498500,,,,,,Overdue
B1427,,2,1,5,54,9,45,2,1476000,,,,,,Overdue
B1428,R1428,2,6,5,92,13,79,1,1808500,4.0,508.0,14:08,524.0,14:24,Complete
B1429,,3,4,5,45,9,36,2,1389400,,,,,,Overdue
B1430,,4,7,4,57,9,48,2,1508500,,,,,,Overdue
B1431,,7,1,5,56,9,47,2,1498500,,,,,,Overdue
B1432,,8,6,5,110,19,91,2,1940000,,,,,,Overdue
B1433,,4,8,5,78,14,64,2,1672200,,,,,,Overdue
B1434,,10,2,8,94,18,76,2,1783900,,,,,,Overdue
B1435,R1435,4,2,4,56,8,48,1,1501700,5.0,509.0,14:09,520.0,14:20,Complete
B1436,,4,7,4,57,9,48,2,1508500,,,,,,Overdue
B1437,,4,8,5,78,13,65,2,1672200,,,,,,Overdue
B1438,,6,7,5,77,15,62,2,1652300,,,,,,Overdue
B1439,,7,4,5,57,9,48,2,1507500,,,,,,Overdue
B1440,,9,1,8,114,18,96,2,1983700,,,,,,Overdue
B1441,R1441,7,4,5,57,9,48,1,1497500,6.0,511.0,14:11,523.0,14:23,Complete
B1442,,1,7,5,55,9,46,1,1478500,,,,,,Overdue
B1443,,3,4,5,45,9,36,1,1379400,,,,,,Overdue
B1444,,3,6,5,83,12,71,1,1728600,,,,,,Overdue
B1445,,4,2,4,56,8,48,1,1501700,,,,,,Overdue
B1446,,4,7,4,57,9,48,1,1498500,,,,,,Overdue
B1447,,4,9,5,124,17,107,1,2082400,,,,,,Overdue
B1448,,1,10,6,61,16,45,1,1471400,,,,,,Overdue
B1449,,2,5,5,59,10,49,1,1502100,,,,,,Overdue
B1450,,3,4,5,45,9,36,1,1379400,,,,,,Overdue
B1451,,6,7,5,77,14,63,1,1642300,,,,,,Overdue
B1452,,1,7,5,55,9,46,1,1478500,,,,,,Overdue
B1453,,1,10,6,61,15,46,1,1471400,,,,,,Overdue
B1454,,2,5,5,59,11,48,1,1502100,,,,,,Overdue
B1455,,2,6,5,92,13,79,1,1808500,,,,,,Overdue
B1456,,3,4,5,45,9,36,1,1379400,,,,,,Overdue
B1457,,6,7,5,77,15,62,1,1642300,,,,,,Overdue
B1458,,10,3,7,83,17,66,1,1671800,,,,,,Overdue
B1459,,3,4,5,45,9,36,1,1379400,,,,,,Overdue
B1460,,4,9,5,124,18,106,1,2082400,,,,,,Overdue
B1461,,6,7,5,77,14,63,1,1642300,,,,,,Overdue
B1462,,7,4,5,57,9,48,1,1497500,,,,,,Overdue
B1463,,4,9,5,124,17,107,1,2082400,,,,,,Overdue
B1464,,1,7,5,55,9,46,1,1478500,,,,,,Overdue
B1465,R1465,2,6,5,92,13,79,0,1798500,7.0,516.0,14:16,532.0,14:32,Complete
B1466,,3,5,6,50,10,40,1,1420200,,,,,,Overdue
B1467,,7,6,5,78,14,64,1,1652300,,,,,,Overdue
B1468,,1,7,5,55,9,46,1,1478500,,,,,,Overdue
B1469,,2,1,5,54,9,45,1,1466000,,,,,,Overdue
B1470,,2,5,5,59,11,48,1,1502100,,,,,,Overdue
B1471,,3,1,5,51,8,43,1,1450100,,,,,,Overdue
B1472,,3,5,6,50,10,40,1,1420200,,,,,,Overdue
B1473,,4,2,4,56,8,48,1,1501700,,,,,,Overdue
B1474,,4,7,4,57,9,48,1,1498500,,,,,,Overdue
B1475,,9,3,4,121,17,104,1,2060100,,,,,,Overdue
B1476,,10,3,7,83,17,66,2,1681800,,,,,,Overdue
B1477,,2,4,5,54,8,46,1,1480700,,,,,,Overdue
B1478,,3,10,6,83,17,66,2,1682800,,,,,,Overdue
B1479,R1479,6,7,5,77,14,63,0,1632300,2.0,518.0,14:18,535.0,14:35,Complete
B1480,,10,3,7,83,17,66,2,1681800,,,,,,Overdue
B1481,,10,4,5,66,14,52,1,1533900,,,,,,Overdue
B1482,,2,1,5,54,9,45,1,1466000,,,,,,Overdue
B1483,R1483,2,6,5,92,13,79,1,1808500,0.0,520.0,14:20,536.0,14:36,Complete
B1484,,5,1,5,27,9,18,1,1191900,,,,,,Overdue
B1485,,7,1,5,56,9,47,1,1488500,,,,,,Overdue
B1486,,10,7,5,108,18,90,2,1926100,,,,,,Overdue
B1487,,1,7,5,55,9,46,1,1478500,,,,,,Overdue
B1488,,8,1,5,83,14,69,1,1708400,,,,,,Overdue
B1489,,10,3,7,83,17,66,2,1681800,,,,,,Overdue
B1490,,1,2,5,54,9,45,1,1466000,,,,,,Overdue
